"id","no","unit kerja","nama unit","kebijakan","program","kegiatan","nama kegiatan","cost type","name","kode"
"mak_15_11_74","74","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.05","Modul / alat praktikum","4","Outsourcing","650.1.1.02.05.4.15.11"
"mak_15_11_75","75","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.05","Modul / alat praktikum","5","Overhead","650.1.1.02.05.5.15.11"
"mak_15_11_76","76","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.06","Bahan habis pakai","1","Bahan habis pakai","650.1.1.02.06.1.15.11"
"mak_15_11_77","77","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.06","Bahan habis pakai","2","Honor/Upah","650.1.1.02.06.2.15.11"
"mak_15_11_78","78","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.06","Bahan habis pakai","3","Sewa","650.1.1.02.06.3.15.11"
"mak_15_11_79","79","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.06","Bahan habis pakai","4","Outsourcing","650.1.1.02.06.4.15.11"
"mak_15_11_80","80","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.06","Bahan habis pakai","5","Overhead","650.1.1.02.06.5.15.11"
"mak_15_11_81","81","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.07","Dana praktikum","1","Bahan habis pakai","650.1.1.02.07.1.15.11"
"mak_15_11_82","82","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.07","Dana praktikum","2","Honor/Upah","650.1.1.02.07.2.15.11"
"mak_15_11_83","83","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.07","Dana praktikum","3","Sewa","650.1.1.02.07.3.15.11"
"mak_15_11_84","84","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.07","Dana praktikum","4","Outsourcing","650.1.1.02.07.4.15.11"
"mak_15_11_85","85","15.11","Prodi Teknik Sipil (S1)","1","1.02","1.02.07","Dana praktikum","5","Overhead","650.1.1.02.07.5.15.11"
"mak_15_11_86","86","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","1","Bahan habis pakai","650.1.1.03.01.1.15.11"
"mak_15_11_87","87","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","2","Honor/Upah","650.1.1.03.01.2.15.11"
"mak_15_11_88","88","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","3","Sewa","650.1.1.03.01.3.15.11"
"mak_15_11_89","89","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","4","Outsourcing","650.1.1.03.01.4.15.11"
"mak_15_11_90","90","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.01","Ketersediaan rancangan praktikum","5","Overhead","650.1.1.03.01.5.15.11"
"mak_15_11_91","91","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.02","Jadual praktikum","1","Bahan habis pakai","650.1.1.03.02.1.15.11"
"mak_15_11_92","92","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.02","Jadual praktikum","2","Honor/Upah","650.1.1.03.02.2.15.11"
"mak_15_11_93","93","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.02","Jadual praktikum","3","Sewa","650.1.1.03.02.3.15.11"
"mak_15_11_94","94","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.02","Jadual praktikum","4","Outsourcing","650.1.1.03.02.4.15.11"
"mak_15_11_95","95","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.02","Jadual praktikum","5","Overhead","650.1.1.03.02.5.15.11"
"mak_15_11_96","96","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.03","Modul/alat praktikum","1","Bahan habis pakai","650.1.1.03.03.1.15.11"
"mak_15_11_97","97","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.03","Modul/alat praktikum","2","Honor/Upah","650.1.1.03.03.2.15.11"
"mak_15_11_98","98","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.03","Modul/alat praktikum","3","Sewa","650.1.1.03.03.3.15.11"
"mak_15_11_99","99","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.03","Modul/alat praktikum","4","Outsourcing","650.1.1.03.03.4.15.11"
"mak_15_11_100","100","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.03","Modul/alat praktikum","5","Overhead","650.1.1.03.03.5.15.11"
"mak_15_11_101","101","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.04","Bahan habis pakai","1","Bahan habis pakai","650.1.1.03.04.1.15.11"
"mak_15_11_102","102","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.04","Bahan habis pakai","2","Honor/Upah","650.1.1.03.04.2.15.11"
"mak_15_11_103","103","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.04","Bahan habis pakai","3","Sewa","650.1.1.03.04.3.15.11"
"mak_15_11_104","104","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.04","Bahan habis pakai","4","Outsourcing","650.1.1.03.04.4.15.11"
"mak_15_11_105","105","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.04","Bahan habis pakai","5","Overhead","650.1.1.03.04.5.15.11"
"mak_15_11_106","106","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.05","Dana praktikum","1","Bahan habis pakai","650.1.1.03.05.1.15.11"
"mak_15_11_107","107","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.05","Dana praktikum","2","Honor/Upah","650.1.1.03.05.2.15.11"
"mak_15_11_108","108","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.05","Dana praktikum","3","Sewa","650.1.1.03.05.3.15.11"
"mak_15_11_109","109","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.05","Dana praktikum","4","Outsourcing","650.1.1.03.05.4.15.11"
"mak_15_11_110","110","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.05","Dana praktikum","5","Overhead","650.1.1.03.05.5.15.11"
"mak_15_11_111","111","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.06","Daftar peserta praktikum","1","Bahan habis pakai","650.1.1.03.06.1.15.11"
"mak_15_11_112","112","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.06","Daftar peserta praktikum","2","Honor/Upah","650.1.1.03.06.2.15.11"
"mak_15_11_113","113","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.06","Daftar peserta praktikum","3","Sewa","650.1.1.03.06.3.15.11"
"mak_15_11_114","114","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.06","Daftar peserta praktikum","4","Outsourcing","650.1.1.03.06.4.15.11"
"mak_15_11_115","115","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.06","Daftar peserta praktikum","5","Overhead","650.1.1.03.06.5.15.11"
"mak_15_11_116","116","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.07","Asisten/instruktur","1","Bahan habis pakai","650.1.1.03.07.1.15.11"
"mak_15_11_117","117","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.07","Asisten/instruktur","2","Honor/Upah","650.1.1.03.07.2.15.11"
"mak_15_11_118","118","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.07","Asisten/instruktur","3","Sewa","650.1.1.03.07.3.15.11"
"mak_15_11_119","119","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.07","Asisten/instruktur","4","Outsourcing","650.1.1.03.07.4.15.11"
"mak_15_11_120","120","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.07","Asisten/instruktur","5","Overhead","650.1.1.03.07.5.15.11"
"mak_15_11_121","121","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.08","Penugasan asisten/instruktur","1","Bahan habis pakai","650.1.1.03.08.1.15.11"
"mak_15_11_122","122","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.08","Penugasan asisten/instruktur","2","Honor/Upah","650.1.1.03.08.2.15.11"
"mak_15_11_123","123","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.08","Penugasan asisten/instruktur","3","Sewa","650.1.1.03.08.3.15.11"
"mak_15_11_124","124","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.08","Penugasan asisten/instruktur","4","Outsourcing","650.1.1.03.08.4.15.11"
"mak_15_11_125","125","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.08","Penugasan asisten/instruktur","5","Overhead","650.1.1.03.08.5.15.11"
"mak_15_11_126","126","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.09","Nilai akhir praktikum","1","Bahan habis pakai","650.1.1.03.09.1.15.11"
"mak_15_11_127","127","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.09","Nilai akhir praktikum","2","Honor/Upah","650.1.1.03.09.2.15.11"
"mak_15_11_128","128","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.09","Nilai akhir praktikum","3","Sewa","650.1.1.03.09.3.15.11"
"mak_15_11_129","129","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.09","Nilai akhir praktikum","4","Outsourcing","650.1.1.03.09.4.15.11"
"mak_15_11_130","130","15.11","Prodi Teknik Sipil (S1)","1","1.03","1.03.09","Nilai akhir praktikum","5","Overhead","650.1.1.03.09.5.15.11"
"mak_15_11_131","131","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.01","Jumlah kehadiran dosen","1","Bahan habis pakai","650.1.1.04.01.1.15.11"
"mak_15_11_132","132","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.01","Jumlah kehadiran dosen","2","Honor/Upah","650.1.1.04.01.2.15.11"
"mak_15_11_133","133","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.01","Jumlah kehadiran dosen","3","Sewa","650.1.1.04.01.3.15.11"
"mak_15_11_134","134","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.01","Jumlah kehadiran dosen","4","Outsourcing","650.1.1.04.01.4.15.11"
"mak_15_11_135","135","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.01","Jumlah kehadiran dosen","5","Overhead","650.1.1.04.01.5.15.11"
"mak_15_11_136","136","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.02","Presensi mhs","1","Bahan habis pakai","650.1.1.04.02.1.15.11"
"mak_15_11_137","137","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.02","Presensi mhs","2","Honor/Upah","650.1.1.04.02.2.15.11"
"mak_15_11_138","138","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.02","Presensi mhs","3","Sewa","650.1.1.04.02.3.15.11"
"mak_15_11_139","139","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.02","Presensi mhs","4","Outsourcing","650.1.1.04.02.4.15.11"
"mak_15_11_140","140","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.02","Presensi mhs","5","Overhead","650.1.1.04.02.5.15.11"
"mak_15_11_141","141","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.03","Mahasiswa pindahan/melanjutkan","1","Bahan habis pakai","650.1.1.04.03.1.15.11"
"mak_15_11_142","142","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.03","Mahasiswa pindahan/melanjutkan","2","Honor/Upah","650.1.1.04.03.2.15.11"
"mak_15_11_143","143","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.03","Mahasiswa pindahan/melanjutkan","3","Sewa","650.1.1.04.03.3.15.11"
"mak_15_11_144","144","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.03","Mahasiswa pindahan/melanjutkan","4","Outsourcing","650.1.1.04.03.4.15.11"
"mak_15_11_145","145","15.11","Prodi Teknik Sipil (S1)","1","1.04","1.04.03","Mahasiswa pindahan/melanjutkan","5","Overhead","650.1.1.04.03.5.15.11"
"mak_15_11_146","146","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.01","Jumlah kehadiran asisten/instruktur","1","Bahan habis pakai","650.1.1.05.01.1.15.11"
"mak_15_11_147","147","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.01","Jumlah kehadiran asisten/instruktur","2","Honor/Upah","650.1.1.05.01.2.15.11"
"mak_15_11_148","148","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.01","Jumlah kehadiran asisten/instruktur","3","Sewa","650.1.1.05.01.3.15.11"
"mak_15_11_149","149","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.01","Jumlah kehadiran asisten/instruktur","4","Outsourcing","650.1.1.05.01.4.15.11"
"mak_15_11_150","150","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.01","Jumlah kehadiran asisten/instruktur","5","Overhead","650.1.1.05.01.5.15.11"
"mak_15_11_151","151","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.02","Presensi mhs peserta praktikum","1","Bahan habis pakai","650.1.1.05.02.1.15.11"
"mak_15_11_152","152","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.02","Presensi mhs peserta praktikum","2","Honor/Upah","650.1.1.05.02.2.15.11"
"mak_15_11_153","153","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.02","Presensi mhs peserta praktikum","3","Sewa","650.1.1.05.02.3.15.11"
"mak_15_11_154","154","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.02","Presensi mhs peserta praktikum","4","Outsourcing","650.1.1.05.02.4.15.11"
"mak_15_11_155","155","15.11","Prodi Teknik Sipil (S1)","1","1.05","1.05.02","Presensi mhs peserta praktikum","5","Overhead","650.1.1.05.02.5.15.11"
"mak_15_11_156","156","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.01","Tersediaan sarana & prasarana ujian","1","Bahan habis pakai","650.1.1.06.01.1.15.11"
"mak_15_11_157","157","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.01","Tersediaan sarana & prasarana ujian","2","Honor/Upah","650.1.1.06.01.2.15.11"
"mak_15_11_158","158","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.01","Tersediaan sarana & prasarana ujian","3","Sewa","650.1.1.06.01.3.15.11"
"mak_15_11_159","159","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.01","Tersediaan sarana & prasarana ujian","4","Outsourcing","650.1.1.06.01.4.15.11"
"mak_15_11_160","160","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.01","Tersediaan sarana & prasarana ujian","5","Overhead","650.1.1.06.01.5.15.11"
"mak_15_11_161","161","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.02","Jadual ujian","1","Bahan habis pakai","650.1.1.06.02.1.15.11"
"mak_15_11_162","162","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.02","Jadual ujian","2","Honor/Upah","650.1.1.06.02.2.15.11"
"mak_15_11_163","163","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.02","Jadual ujian","3","Sewa","650.1.1.06.02.3.15.11"
"mak_15_11_164","164","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.02","Jadual ujian","4","Outsourcing","650.1.1.06.02.4.15.11"
"mak_15_11_165","165","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.02","Jadual ujian","5","Overhead","650.1.1.06.02.5.15.11"
"mak_15_11_166","166","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.03","KPU","1","Bahan habis pakai","650.1.1.06.03.1.15.11"
"mak_15_11_167","167","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.03","KPU","2","Honor/Upah","650.1.1.06.03.2.15.11"
"mak_15_11_168","168","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.03","KPU","3","Sewa","650.1.1.06.03.3.15.11"
"mak_15_11_169","169","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.03","KPU","4","Outsourcing","650.1.1.06.03.4.15.11"
"mak_15_11_170","170","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.03","KPU","5","Overhead","650.1.1.06.03.5.15.11"
"mak_15_11_171","171","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.04","Naskah ujian & lembar jawab","1","Bahan habis pakai","650.1.1.06.04.1.15.11"
"mak_15_11_172","172","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.04","Naskah ujian & lembar jawab","2","Honor/Upah","650.1.1.06.04.2.15.11"
"mak_15_11_173","173","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.04","Naskah ujian & lembar jawab","3","Sewa","650.1.1.06.04.3.15.11"
"mak_15_11_174","174","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.04","Naskah ujian & lembar jawab","4","Outsourcing","650.1.1.06.04.4.15.11"
"mak_15_11_175","175","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.04","Naskah ujian & lembar jawab","5","Overhead","650.1.1.06.04.5.15.11"
"mak_15_11_176","176","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","1","Bahan habis pakai","650.1.1.06.05.1.15.11"
"mak_15_11_177","177","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","2","Honor/Upah","650.1.1.06.05.2.15.11"
"mak_15_11_178","178","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","3","Sewa","650.1.1.06.05.3.15.11"
"mak_15_11_179","179","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","4","Outsourcing","650.1.1.06.05.4.15.11"
"mak_15_11_180","180","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.05","Daftar hadir & daftar nilai peserta ujian","5","Overhead","650.1.1.06.05.5.15.11"
"mak_15_11_181","181","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.06","Nilai akhir","1","Bahan habis pakai","650.1.1.06.06.1.15.11"
"mak_15_11_182","182","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.06","Nilai akhir","2","Honor/Upah","650.1.1.06.06.2.15.11"
"mak_15_11_183","183","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.06","Nilai akhir","3","Sewa","650.1.1.06.06.3.15.11"
"mak_15_11_184","184","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.06","Nilai akhir","4","Outsourcing","650.1.1.06.06.4.15.11"
"mak_15_11_185","185","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.06","Nilai akhir","5","Overhead","650.1.1.06.06.5.15.11"
"mak_15_11_186","186","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.07","Vakasi ujian","1","Bahan habis pakai","650.1.1.06.07.1.15.11"
"mak_15_11_187","187","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.07","Vakasi ujian","2","Honor/Upah","650.1.1.06.07.2.15.11"
"mak_15_11_188","188","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.07","Vakasi ujian","3","Sewa","650.1.1.06.07.3.15.11"
"mak_15_11_189","189","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.07","Vakasi ujian","4","Outsourcing","650.1.1.06.07.4.15.11"
"mak_15_11_190","190","15.11","Prodi Teknik Sipil (S1)","1","1.06","1.06.07","Vakasi ujian","5","Overhead","650.1.1.06.07.5.15.11"
"mak_15_11_191","191","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","1","Bahan habis pakai","650.1.1.07.01.1.15.11"
"mak_15_11_192","192","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","2","Honor/Upah","650.1.1.07.01.2.15.11"
"mak_15_11_193","193","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","3","Sewa","650.1.1.07.01.3.15.11"
"mak_15_11_194","194","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","4","Outsourcing","650.1.1.07.01.4.15.11"
"mak_15_11_195","195","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.01","Tersediaan sarana & prasarana ujian","5","Overhead","650.1.1.07.01.5.15.11"
"mak_15_11_196","196","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.02","Jadual ujian","1","Bahan habis pakai","650.1.1.07.02.1.15.11"
"mak_15_11_197","197","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.02","Jadual ujian","2","Honor/Upah","650.1.1.07.02.2.15.11"
"mak_15_11_198","198","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.02","Jadual ujian","3","Sewa","650.1.1.07.02.3.15.11"
"mak_15_11_199","199","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.02","Jadual ujian","4","Outsourcing","650.1.1.07.02.4.15.11"
"mak_15_11_200","200","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.02","Jadual ujian","5","Overhead","650.1.1.07.02.5.15.11"
"mak_15_11_201","201","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.03","KPU","1","Bahan habis pakai","650.1.1.07.03.1.15.11"
"mak_15_11_202","202","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.03","KPU","2","Honor/Upah","650.1.1.07.03.2.15.11"
"mak_15_11_203","203","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.03","KPU","3","Sewa","650.1.1.07.03.3.15.11"
"mak_15_11_204","204","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.03","KPU","4","Outsourcing","650.1.1.07.03.4.15.11"
"mak_15_11_205","205","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.03","KPU","5","Overhead","650.1.1.07.03.5.15.11"
"mak_15_11_206","206","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.04","Naskah ujian & lembar jawab","1","Bahan habis pakai","650.1.1.07.04.1.15.11"
"mak_15_11_207","207","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.04","Naskah ujian & lembar jawab","2","Honor/Upah","650.1.1.07.04.2.15.11"
"mak_15_11_208","208","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.04","Naskah ujian & lembar jawab","3","Sewa","650.1.1.07.04.3.15.11"
"mak_15_11_209","209","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.04","Naskah ujian & lembar jawab","4","Outsourcing","650.1.1.07.04.4.15.11"
"mak_15_11_210","210","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.04","Naskah ujian & lembar jawab","5","Overhead","650.1.1.07.04.5.15.11"
"mak_15_11_211","211","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","1","Bahan habis pakai","650.1.1.07.05.1.15.11"
"mak_15_11_212","212","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","2","Honor/Upah","650.1.1.07.05.2.15.11"
"mak_15_11_213","213","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","3","Sewa","650.1.1.07.05.3.15.11"
"mak_15_11_214","214","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","4","Outsourcing","650.1.1.07.05.4.15.11"
"mak_15_11_215","215","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.05","Daftar hadir & daftar nilai peserta ujian","5","Overhead","650.1.1.07.05.5.15.11"
"mak_15_11_216","216","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.06","Nilai akhir","1","Bahan habis pakai","650.1.1.07.06.1.15.11"
"mak_15_11_217","217","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.06","Nilai akhir","2","Honor/Upah","650.1.1.07.06.2.15.11"
"mak_15_11_218","218","15.11","Prodi Teknik Sipil (S1)","1","1.07","1.07.06","Nilai akhir","3","Sewa","650.1.1.07.06.3.15.11"
