"id","name","kota_id"
"kec1807042","NEGERI AGUNG","KABUPATEN WAY KANAN"
"kec1807050","BAHUGA","KABUPATEN WAY KANAN"
"kec1807051","BUAY  BAHUGA","KABUPATEN WAY KANAN"
"kec1807052","BUMI AGUNG","KABUPATEN WAY KANAN"
"kec1807060","PAKUAN RATU","KABUPATEN WAY KANAN"
"kec1807061","NEGARA BATIN","KABUPATEN WAY KANAN"
"kec1807062","NEGERI BESAR","KABUPATEN WAY KANAN"
"kec1808030","BANJAR AGUNG","KABUPATEN TULANGBAWANG"
"kec1808031","BANJAR MARGO","KABUPATEN TULANGBAWANG"
"kec1808032","BANJAR BARU","KABUPATEN TULANGBAWANG"
"kec1808040","GEDUNG AJI","KABUPATEN TULANGBAWANG"
"kec1808041","PENAWAR AJI","KABUPATEN TULANGBAWANG"
"kec1808042","MERAKSA AJI","KABUPATEN TULANGBAWANG"
"kec1808050","MENGGALA","KABUPATEN TULANGBAWANG"
"kec1808051","PENAWAR TAMA","KABUPATEN TULANGBAWANG"
"kec1808052","RAWAJITU SELATAN","KABUPATEN TULANGBAWANG"
"kec1808053","GEDUNG MENENG","KABUPATEN TULANGBAWANG"
"kec1808054","RAWAJITU TIMUR","KABUPATEN TULANGBAWANG"
"kec1808055","RAWA PITU","KABUPATEN TULANGBAWANG"
"kec1808056","GEDUNG AJI BARU","KABUPATEN TULANGBAWANG"
"kec1808057","DENTE TELADAS","KABUPATEN TULANGBAWANG"
"kec1808058","MENGGALA TIMUR","KABUPATEN TULANGBAWANG"
"kec1809010","PUNDUH PIDADA","KABUPATEN PESAWARAN"
"kec1809011","MARGA PUNDUH","KABUPATEN PESAWARAN"
"kec1809020","PADANG CERMIN","KABUPATEN PESAWARAN"
"kec1809021","TELUK PANDAN","KABUPATEN PESAWARAN"
"kec1809022","WAY RATAI","KABUPATEN PESAWARAN"
"kec1809030","KEDONDONG","KABUPATEN PESAWARAN"
"kec1809031","WAY KHILAU","KABUPATEN PESAWARAN"
"kec1809040","WAY LIMA","KABUPATEN PESAWARAN"
"kec1809050","GEDUNG TATAAN","KABUPATEN PESAWARAN"
"kec1809060","NEGERI KATON","KABUPATEN PESAWARAN"
"kec1809070","TEGINENENG","KABUPATEN PESAWARAN"
"kec1810010","PARDASUKA","KABUPATEN PRINGSEWU"
"kec1810020","AMBARAWA","KABUPATEN PRINGSEWU"
"kec1810030","PAGELARAN","KABUPATEN PRINGSEWU"
"kec1810031","PAGELARAN UTARA","KABUPATEN PRINGSEWU"
"kec1810040","PRINGSEWU","KABUPATEN PRINGSEWU"
"kec1810050","GADING REJO","KABUPATEN PRINGSEWU"
"kec1810060","SUKOHARJO","KABUPATEN PRINGSEWU"
"kec1810070","BANYUMAS","KABUPATEN PRINGSEWU"
"kec1810080","ADI LUWIH","KABUPATEN PRINGSEWU"
"kec1811010","WAY SERDANG","KABUPATEN MESUJI"
"kec1811020","SIMPANG PEMATANG","KABUPATEN MESUJI"
"kec1811030","PANCA JAYA","KABUPATEN MESUJI"
"kec1811040","TANJUNG RAYA","KABUPATEN MESUJI"
"kec1811050","MESUJI","KABUPATEN MESUJI"
"kec1811060","MESUJI TIMUR","KABUPATEN MESUJI"
"kec1811070","RAWAJITU UTARA","KABUPATEN MESUJI"
"kec1812010","TULANG BAWANG UDIK","KABUPATEN TULANG BAWANG BARAT"
"kec1812020","TUMI JAJAR","KABUPATEN TULANG BAWANG BARAT"
"kec1812030","TULANG BAWANG TENGAH","KABUPATEN TULANG BAWANG BARAT"
"kec1812040","PAGAR DEWA","KABUPATEN TULANG BAWANG BARAT"
"kec1812050","LAMBU KIBANG","KABUPATEN TULANG BAWANG BARAT"
"kec1812060","GUNUNG TERANG","KABUPATEN TULANG BAWANG BARAT"
"kec1812070","GUNUNG AGUNG","KABUPATEN TULANG BAWANG BARAT"
"kec1812080","WAY KENANGA","KABUPATEN TULANG BAWANG BARAT"
"kec1813010","LEMONG","KABUPATEN PESISIR BARAT"
"kec1813020","PESISIR UTARA","KABUPATEN PESISIR BARAT"
"kec1813030","PULAU PISANG","KABUPATEN PESISIR BARAT"
"kec1813040","KARYA PENGGAWA","KABUPATEN PESISIR BARAT"
"kec1813050","WAY KRUI","KABUPATEN PESISIR BARAT"
"kec1813060","PESISIR TENGAH","KABUPATEN PESISIR BARAT"
"kec1813070","KRUI SELATAN","KABUPATEN PESISIR BARAT"
"kec1813080","PESISIR SELATAN","KABUPATEN PESISIR BARAT"
"kec1813090","NGAMBUR","KABUPATEN PESISIR BARAT"
"kec1813100","BENGKUNAT","KABUPATEN PESISIR BARAT"
"kec1813110","BENGKUNAT BELIMBING","KABUPATEN PESISIR BARAT"
"kec1871010","TELUK BETUNG BARAT","KOTA BANDAR LAMPUNG"
"kec1871011","TELUKBETUNG TIMUR","KOTA BANDAR LAMPUNG"
"kec1871020","TELUK BETUNG SELATAN","KOTA BANDAR LAMPUNG"
"kec1871021","BUMI WARAS","KOTA BANDAR LAMPUNG"
"kec1871030","PANJANG","KOTA BANDAR LAMPUNG"
"kec1871040","TANJUNG KARANG TIMUR","KOTA BANDAR LAMPUNG"
"kec1871041","KEDAMAIAN","KOTA BANDAR LAMPUNG"
"kec1871050","TELUK BETUNG UTARA","KOTA BANDAR LAMPUNG"
"kec1871060","TANJUNG KARANG PUSAT","KOTA BANDAR LAMPUNG"
"kec1871061","ENGGAL","KOTA BANDAR LAMPUNG"
"kec1871070","TANJUNG KARANG BARAT","KOTA BANDAR LAMPUNG"
"kec1871071","KEMILING","KOTA BANDAR LAMPUNG"
"kec1871072","LANGKAPURA","KOTA BANDAR LAMPUNG"
"kec1871080","KEDATON","KOTA BANDAR LAMPUNG"
"kec1871081","RAJABASA","KOTA BANDAR LAMPUNG"
"kec1871082","TANJUNG SENANG","KOTA BANDAR LAMPUNG"
"kec1871083","LABUHAN RATU","KOTA BANDAR LAMPUNG"
"kec1871090","SUKARAME","KOTA BANDAR LAMPUNG"
"kec1871091","SUKABUMI","KOTA BANDAR LAMPUNG"
"kec1871092","WAY HALIM","KOTA BANDAR LAMPUNG"
"kec1872011","METRO SELATAN","KOTA METRO"
"kec1872012","METRO BARAT","KOTA METRO"
"kec1872021","METRO TIMUR","KOTA METRO"
"kec1872022","METRO PUSAT","KOTA METRO"
"kec1872023","METRO UTARA","KOTA METRO"
"kec1901070","MENDO BARAT","KABUPATEN BANGKA"
"kec1901080","MERAWANG","KABUPATEN BANGKA"
"kec1901081","PUDING BESAR","KABUPATEN BANGKA"
"kec1901090","SUNGAI LIAT","KABUPATEN BANGKA"
"kec1901091","PEMALI","KABUPATEN BANGKA"
"kec1901092","BAKAM","KABUPATEN BANGKA"
"kec1901130","BELINYU","KABUPATEN BANGKA"
"kec1901131","RIAU SILIP","KABUPATEN BANGKA"
"kec1902010","MEMBALONG","KABUPATEN BELITUNG"
"kec1902060","TANJUNG PANDAN","KABUPATEN BELITUNG"
"kec1902061","BADAU","KABUPATEN BELITUNG"
"kec1902062","SIJUK","KABUPATEN BELITUNG"
"kec1902063","SELAT NASIK","KABUPATEN BELITUNG"
"kec1903010","KELAPA","KABUPATEN BANGKA BARAT"
"kec1903020","TEMPILANG","KABUPATEN BANGKA BARAT"
"kec1903030","MENTOK","KABUPATEN BANGKA BARAT"
"kec1903040","SIMPANG TERITIP","KABUPATEN BANGKA BARAT"
"kec1903050","JEBUS","KABUPATEN BANGKA BARAT"
"kec1903051","PARITTIGA","KABUPATEN BANGKA BARAT"
"kec1904010","KOBA","KABUPATEN BANGKA TENGAH"
"kec1904011","LUBUK BESAR","KABUPATEN BANGKA TENGAH"
"kec1904020","PANGKALAN BARU","KABUPATEN BANGKA TENGAH"
"kec1904021","NAMANG","KABUPATEN BANGKA TENGAH"
"kec1904030","SUNGAI SELAN","KABUPATEN BANGKA TENGAH"
"kec1904040","SIMPANG KATIS","KABUPATEN BANGKA TENGAH"
"kec1905010","PAYUNG","KABUPATEN BANGKA SELATAN"
"kec1905011","PULAU BESAR","KABUPATEN BANGKA SELATAN"
"kec1905020","SIMPANG RIMBA","KABUPATEN BANGKA SELATAN"
"kec1905030","TOBOALI","KABUPATEN BANGKA SELATAN"
"kec1905031","TUKAK SADAI","KABUPATEN BANGKA SELATAN"
"kec1905040","AIR GEGAS","KABUPATEN BANGKA SELATAN"
"kec1905050","LEPAR PONGOK","KABUPATEN BANGKA SELATAN"
"kec1905051","KEPULAUAN PONGOK","KABUPATEN BANGKA SELATAN"
"kec1906010","DENDANG","KABUPATEN BELITUNG TIMUR"
"kec1906011","SIMPANG PESAK","KABUPATEN BELITUNG TIMUR"
"kec1906020","GANTUNG","KABUPATEN BELITUNG TIMUR"
"kec1906021","SIMPANG RENGGIANG","KABUPATEN BELITUNG TIMUR"
"kec1906030","MANGGAR","KABUPATEN BELITUNG TIMUR"
"kec1906031","DAMAR","KABUPATEN BELITUNG TIMUR"
"kec1906040","KELAPA KAMPIT","KABUPATEN BELITUNG TIMUR"
"kec1971010","RANGKUI","KOTA PANGKAL PINANG"
"kec1971020","BUKIT INTAN","KOTA PANGKAL PINANG"
"kec1971021","GIRIMAYA","KOTA PANGKAL PINANG"
"kec1971030","PANGKAL BALAM","KOTA PANGKAL PINANG"
"kec1971031","GABEK","KOTA PANGKAL PINANG"
"kec1971040","TAMAN SARI","KOTA PANGKAL PINANG"
"kec1971041","GERUNGGANG","KOTA PANGKAL PINANG"
"kec2101010","MORO","KABUPATEN KARIMUN"
"kec2101011","DURAI","KABUPATEN KARIMUN"
"kec2101020","KUNDUR","KABUPATEN KARIMUN"
"kec2101021","KUNDUR UTARA","KABUPATEN KARIMUN"
"kec2101022","KUNDUR BARAT","KABUPATEN KARIMUN"
"kec2101023","UNGAR","KABUPATEN KARIMUN"
"kec2101024","BELAT","KABUPATEN KARIMUN"
"kec2101030","KARIMUN","KABUPATEN KARIMUN"
"kec2101031","BURU","KABUPATEN KARIMUN"
"kec2101032","MERAL","KABUPATEN KARIMUN"
"kec2101033","TEBING","KABUPATEN KARIMUN"
"kec2101034","MERAL BARAT","KABUPATEN KARIMUN"
"kec2102040","TELUK BINTAN","KABUPATEN BINTAN"
"kec2102050","BINTAN UTARA","KABUPATEN BINTAN"
"kec2102051","TELUK SEBONG","KABUPATEN BINTAN"
"kec2102052","SERI KUALA LOBAM","KABUPATEN BINTAN"
"kec2102060","BINTAN TIMUR","KABUPATEN BINTAN"
"kec2102061","GUNUNG KIJANG","KABUPATEN BINTAN"
"kec2102062","MANTANG","KABUPATEN BINTAN"
"kec2102063","BINTAN PESISIR","KABUPATEN BINTAN"
"kec2102064","TOAPAYA","KABUPATEN BINTAN"
"kec2102070","TAMBELAN","KABUPATEN BINTAN"
"kec2103030","MIDAI","KABUPATEN NATUNA"
"kec2103040","BUNGURAN BARAT","KABUPATEN NATUNA"
"kec2103041","BUNGURAN UTARA","KABUPATEN NATUNA"
"kec2103042","PULAU LAUT","KABUPATEN NATUNA"
"kec2103043","PULAU TIGA","KABUPATEN NATUNA"
"kec2103050","BUNGURAN TIMUR","KABUPATEN NATUNA"
"kec2103051","BUNGURAN TIMUR LAUT","KABUPATEN NATUNA"
"kec2103052","BUNGURAN TENGAH","KABUPATEN NATUNA"
"kec2103053","BUNGURAN SELATAN","KABUPATEN NATUNA"
"kec2103060","SERASAN","KABUPATEN NATUNA"
"kec2103061","SUBI","KABUPATEN NATUNA"
"kec2103062","SERASAN TIMUR","KABUPATEN NATUNA"
"kec2104010","SINGKEP BARAT","KABUPATEN LINGGA"
"kec2104011","KEPULAUAN POSEK","KABUPATEN LINGGA"
"kec2104020","SINGKEP","KABUPATEN LINGGA"
"kec2104021","SINGKEP SELATAN","KABUPATEN LINGGA"
"kec2104022","SINGKEP PESISIR","KABUPATEN LINGGA"
"kec2104030","LINGGA","KABUPATEN LINGGA"
"kec2104031","SELAYAR","KABUPATEN LINGGA"
"kec2104032","LINGGA TIMUR","KABUPATEN LINGGA"
"kec2104040","LINGGA UTARA","KABUPATEN LINGGA"
"kec2104050","SENAYANG","KABUPATEN LINGGA"
"kec2105010","JEMAJA","KABUPATEN KEPULAUAN ANAMBAS"
"kec2105020","JEMAJA TIMUR","KABUPATEN KEPULAUAN ANAMBAS"
"kec2105030","SIANTAN SELATAN","KABUPATEN KEPULAUAN ANAMBAS"
"kec2105040","SIANTAN","KABUPATEN KEPULAUAN ANAMBAS"
"kec2105050","SIANTAN TIMUR","KABUPATEN KEPULAUAN ANAMBAS"
"kec2105060","SIANTAN TENGAH","KABUPATEN KEPULAUAN ANAMBAS"
"kec2105070","PALMATAK","KABUPATEN KEPULAUAN ANAMBAS"
"kec2171010","BELAKANG PADANG","KOTA B A T A M"
"kec2171020","BULANG","KOTA B A T A M"
"kec2171030","GALANG","KOTA B A T A M"
"kec2171040","SEI BEDUK","KOTA B A T A M"
"kec2171041","SAGULUNG","KOTA B A T A M"
"kec2171050","NONGSA","KOTA B A T A M"
"kec2171051","BATAM KOTA","KOTA B A T A M"
"kec2171060","SEKUPANG","KOTA B A T A M"
"kec2171061","BATU AJI","KOTA B A T A M"
"kec2171070","LUBUK BAJA","KOTA B A T A M"
"kec2171080","BATU AMPAR","KOTA B A T A M"
"kec2171081","BENGKONG","KOTA B A T A M"
"kec2172010","BUKIT BESTARI","KOTA TANJUNG PINANG"
"kec2172020","TANJUNGPINANG TIMUR","KOTA TANJUNG PINANG"
"kec2172030","TANJUNGPINANG KOTA","KOTA TANJUNG PINANG"
"kec2172040","TANJUNGPINANG BARAT","KOTA TANJUNG PINANG"
"kec3101010","KEPULAUAN SERIBU SELATAN","KABUPATEN KEPULAUAN SERIBU"
"kec3101020","KEPULAUAN SERIBU UTARA","KABUPATEN KEPULAUAN SERIBU"
"kec3171010","JAGAKARSA","KOTA JAKARTA SELATAN"
"kec3171020","PASAR MINGGU","KOTA JAKARTA SELATAN"
"kec3171030","CILANDAK","KOTA JAKARTA SELATAN"
"kec3171040","PESANGGRAHAN","KOTA JAKARTA SELATAN"
"kec3171050","KEBAYORAN LAMA","KOTA JAKARTA SELATAN"
"kec3171060","KEBAYORAN BARU","KOTA JAKARTA SELATAN"
"kec3171070","MAMPANG PRAPATAN","KOTA JAKARTA SELATAN"
"kec3171080","PANCORAN","KOTA JAKARTA SELATAN"
"kec3171090","TEBET","KOTA JAKARTA SELATAN"
"kec3171100","SETIA BUDI","KOTA JAKARTA SELATAN"
"kec3172010","PASAR REBO","KOTA JAKARTA TIMUR"
"kec3172020","CIRACAS","KOTA JAKARTA TIMUR"
"kec3172030","CIPAYUNG","KOTA JAKARTA TIMUR"
"kec3172040","MAKASAR","KOTA JAKARTA TIMUR"
"kec3172050","KRAMAT JATI","KOTA JAKARTA TIMUR"
"kec3172060","JATINEGARA","KOTA JAKARTA TIMUR"
"kec3172070","DUREN SAWIT","KOTA JAKARTA TIMUR"
"kec3172080","CAKUNG","KOTA JAKARTA TIMUR"
"kec3172090","PULO GADUNG","KOTA JAKARTA TIMUR"
"kec3172100","MATRAMAN","KOTA JAKARTA TIMUR"
"kec3173010","TANAH ABANG","KOTA JAKARTA PUSAT"
"kec3173020","MENTENG","KOTA JAKARTA PUSAT"
"kec3173030","SENEN","KOTA JAKARTA PUSAT"
"kec3173040","JOHAR BARU","KOTA JAKARTA PUSAT"
"kec3173050","CEMPAKA PUTIH","KOTA JAKARTA PUSAT"
"kec3173060","KEMAYORAN","KOTA JAKARTA PUSAT"
"kec3173070","SAWAH BESAR","KOTA JAKARTA PUSAT"
"kec3173080","GAMBIR","KOTA JAKARTA PUSAT"
"kec3174010","KEMBANGAN","KOTA JAKARTA BARAT"
"kec3174020","KEBON JERUK","KOTA JAKARTA BARAT"
"kec3174030","PALMERAH","KOTA JAKARTA BARAT"
"kec3174040","GROGOL PETAMBURAN","KOTA JAKARTA BARAT"
"kec3174050","TAMBORA","KOTA JAKARTA BARAT"
"kec3174060","TAMAN SARI","KOTA JAKARTA BARAT"
"kec3174070","CENGKARENG","KOTA JAKARTA BARAT"
"kec3174080","KALI DERES","KOTA JAKARTA BARAT"
"kec3175010","PENJARINGAN","KOTA JAKARTA UTARA"
"kec3175020","PADEMANGAN","KOTA JAKARTA UTARA"
"kec3175030","TANJUNG PRIOK","KOTA JAKARTA UTARA"
"kec3175040","KOJA","KOTA JAKARTA UTARA"
"kec3175050","KELAPA GADING","KOTA JAKARTA UTARA"
"kec3175060","CILINCING","KOTA JAKARTA UTARA"
"kec3201010","NANGGUNG","KABUPATEN BOGOR"
"kec3201020","LEUWILIANG","KABUPATEN BOGOR"
"kec3201021","LEUWISADENG","KABUPATEN BOGOR"
"kec3201030","PAMIJAHAN","KABUPATEN BOGOR"
"kec3201040","CIBUNGBULANG","KABUPATEN BOGOR"
"kec3201050","CIAMPEA","KABUPATEN BOGOR"
"kec3201051","TENJOLAYA","KABUPATEN BOGOR"
"kec3201060","DRAMAGA","KABUPATEN BOGOR"
"kec3201070","CIOMAS","KABUPATEN BOGOR"
"kec3201071","TAMANSARI","KABUPATEN BOGOR"
"kec3201080","CIJERUK","KABUPATEN BOGOR"
"kec3201081","CIGOMBONG","KABUPATEN BOGOR"
"kec3201090","CARINGIN","KABUPATEN BOGOR"
"kec3201100","CIAWI","KABUPATEN BOGOR"
"kec3201110","CISARUA","KABUPATEN BOGOR"
"kec3201120","MEGAMENDUNG","KABUPATEN BOGOR"
"kec3201130","SUKARAJA","KABUPATEN BOGOR"
"kec3201140","BABAKAN MADANG","KABUPATEN BOGOR"
"kec3201150","SUKAMAKMUR","KABUPATEN BOGOR"
"kec3201160","CARIU","KABUPATEN BOGOR"
"kec3201161","TANJUNGSARI","KABUPATEN BOGOR"
"kec3201170","JONGGOL","KABUPATEN BOGOR"
"kec3201180","CILEUNGSI","KABUPATEN BOGOR"
"kec3201181","KELAPA NUNGGAL","KABUPATEN BOGOR"
"kec3201190","GUNUNG PUTRI","KABUPATEN BOGOR"
"kec3201200","CITEUREUP","KABUPATEN BOGOR"
"kec3201210","CIBINONG","KABUPATEN BOGOR"
"kec3201220","BOJONG GEDE","KABUPATEN BOGOR"
"kec3201221","TAJUR HALANG","KABUPATEN BOGOR"
"kec3201230","KEMANG","KABUPATEN BOGOR"
"kec3201231","RANCA BUNGUR","KABUPATEN BOGOR"
"kec3201240","PARUNG","KABUPATEN BOGOR"
"kec3201241","CISEENG","KABUPATEN BOGOR"
"kec3201250","GUNUNG SINDUR","KABUPATEN BOGOR"
"kec3201260","RUMPIN","KABUPATEN BOGOR"
"kec3201270","CIGUDEG","KABUPATEN BOGOR"
"kec3201271","SUKAJAYA","KABUPATEN BOGOR"
"kec3201280","JASINGA","KABUPATEN BOGOR"
"kec3201290","TENJO","KABUPATEN BOGOR"
"kec3201300","PARUNG PANJANG","KABUPATEN BOGOR"
"kec3202010","CIEMAS","KABUPATEN SUKABUMI"
"kec3202020","CIRACAP","KABUPATEN SUKABUMI"
"kec3202021","WALURAN","KABUPATEN SUKABUMI"
"kec3202030","SURADE","KABUPATEN SUKABUMI"
"kec3202031","CIBITUNG","KABUPATEN SUKABUMI"
"kec3202040","JAMPANG KULON","KABUPATEN SUKABUMI"
"kec3202041","CIMANGGU","KABUPATEN SUKABUMI"
"kec3202050","KALI BUNDER","KABUPATEN SUKABUMI"
"kec3202060","TEGAL BULEUD","KABUPATEN SUKABUMI"
"kec3202070","CIDOLOG","KABUPATEN SUKABUMI"
"kec3202080","SAGARANTEN","KABUPATEN SUKABUMI"
"kec3202081","CIDADAP","KABUPATEN SUKABUMI"
"kec3202082","CURUGKEMBAR","KABUPATEN SUKABUMI"
"kec3202090","PABUARAN","KABUPATEN SUKABUMI"
"kec3202100","LENGKONG","KABUPATEN SUKABUMI"
"kec3202110","PALABUHANRATU","KABUPATEN SUKABUMI"
"kec3202111","SIMPENAN","KABUPATEN SUKABUMI"
"kec3202120","WARUNG KIARA","KABUPATEN SUKABUMI"
"kec3202121","BANTARGADUNG","KABUPATEN SUKABUMI"
"kec3202130","JAMPANG TENGAH","KABUPATEN SUKABUMI"
"kec3202131","PURABAYA","KABUPATEN SUKABUMI"
"kec3202140","CIKEMBAR","KABUPATEN SUKABUMI"
"kec3202150","NYALINDUNG","KABUPATEN SUKABUMI"
"kec3202160","GEGER BITUNG","KABUPATEN SUKABUMI"
"kec3202170","SUKARAJA","KABUPATEN SUKABUMI"
"kec3202171","KEBONPEDES","KABUPATEN SUKABUMI"
"kec3202172","CIREUNGHAS","KABUPATEN SUKABUMI"
"kec3202173","SUKALARANG","KABUPATEN SUKABUMI"
"kec3202180","SUKABUMI","KABUPATEN SUKABUMI"
"kec3202190","KADUDAMPIT","KABUPATEN SUKABUMI"
"kec3202200","CISAAT","KABUPATEN SUKABUMI"
"kec3202201","GUNUNGGURUH","KABUPATEN SUKABUMI"
"kec3202210","CIBADAK","KABUPATEN SUKABUMI"
"kec3202211","CICANTAYAN","KABUPATEN SUKABUMI"
"kec3202212","CARINGIN","KABUPATEN SUKABUMI"
"kec3202220","NAGRAK","KABUPATEN SUKABUMI"
"kec3202221","CIAMBAR","KABUPATEN SUKABUMI"
"kec3202230","CICURUG","KABUPATEN SUKABUMI"
"kec3202240","CIDAHU","KABUPATEN SUKABUMI"
"kec3202250","PARAKAN SALAK","KABUPATEN SUKABUMI"
"kec3202260","PARUNG KUDA","KABUPATEN SUKABUMI"
"kec3202261","BOJONG GENTENG","KABUPATEN SUKABUMI"
"kec3202270","KALAPA NUNGGAL","KABUPATEN SUKABUMI"
"kec3202280","CIKIDANG","KABUPATEN SUKABUMI"
"kec3202290","CISOLOK","KABUPATEN SUKABUMI"
"kec3202291","CIKAKAK","KABUPATEN SUKABUMI"
"kec3202300","KABANDUNGAN","KABUPATEN SUKABUMI"
"kec3203010","AGRABINTA","KABUPATEN CIANJUR"
"kec3203011","LELES","KABUPATEN CIANJUR"
"kec3203020","SINDANGBARANG","KABUPATEN CIANJUR"
"kec3203030","CIDAUN","KABUPATEN CIANJUR"
"kec3203040","NARINGGUL","KABUPATEN CIANJUR"
"kec3203050","CIBINONG","KABUPATEN CIANJUR"
"kec3203051","CIKADU","KABUPATEN CIANJUR"
"kec3203060","TANGGEUNG","KABUPATEN CIANJUR"
"kec3203061","PASIRKUDA","KABUPATEN CIANJUR"
"kec3203070","KADUPANDAK","KABUPATEN CIANJUR"
"kec3203071","CIJATI","KABUPATEN CIANJUR"
"kec3203080","TAKOKAK","KABUPATEN CIANJUR"
"kec3203090","SUKANAGARA","KABUPATEN CIANJUR"
"kec3203100","PAGELARAN","KABUPATEN CIANJUR"
"kec3203110","CAMPAKA","KABUPATEN CIANJUR"
"kec3203111","CAMPAKA MULYA","KABUPATEN CIANJUR"
"kec3203120","CIBEBER","KABUPATEN CIANJUR"
"kec3203130","WARUNGKONDANG","KABUPATEN CIANJUR"
"kec3203131","GEKBRONG","KABUPATEN CIANJUR"
"kec3203140","CILAKU","KABUPATEN CIANJUR"
"kec3203150","SUKALUYU","KABUPATEN CIANJUR"
"kec3203160","BOJONGPICUNG","KABUPATEN CIANJUR"
"kec3203161","HAURWANGI","KABUPATEN CIANJUR"
"kec3203170","CIRANJANG","KABUPATEN CIANJUR"
"kec3203180","MANDE","KABUPATEN CIANJUR"
"kec3203190","KARANGTENGAH","KABUPATEN CIANJUR"
"kec3203200","CIANJUR","KABUPATEN CIANJUR"
"kec3203210","CUGENANG","KABUPATEN CIANJUR"
"kec3203220","PACET","KABUPATEN CIANJUR"
"kec3203221","CIPANAS","KABUPATEN CIANJUR"
"kec3203230","SUKARESMI","KABUPATEN CIANJUR"
"kec3203240","CIKALONGKULON","KABUPATEN CIANJUR"
"kec3204010","CIWIDEY","KABUPATEN BANDUNG"
"kec3204011","RANCABALI","KABUPATEN BANDUNG"
"kec3204020","PASIRJAMBU","KABUPATEN BANDUNG"
"kec3204030","CIMAUNG","KABUPATEN BANDUNG"
"kec3204040","PANGALENGAN","KABUPATEN BANDUNG"
"kec3204050","KERTASARI","KABUPATEN BANDUNG"
"kec3204060","PACET","KABUPATEN BANDUNG"
"kec3204070","IBUN","KABUPATEN BANDUNG"
"kec3204080","PASEH","KABUPATEN BANDUNG"
"kec3204090","CIKANCUNG","KABUPATEN BANDUNG"
"kec3204100","CICALENGKA","KABUPATEN BANDUNG"
"kec3204101","NAGREG","KABUPATEN BANDUNG"
"kec3204110","RANCAEKEK","KABUPATEN BANDUNG"
"kec3204120","MAJALAYA","KABUPATEN BANDUNG"
"kec3204121","SOLOKAN JERUK","KABUPATEN BANDUNG"
"kec3204130","CIPARAY","KABUPATEN BANDUNG"
"kec3204140","BALEENDAH","KABUPATEN BANDUNG"
"kec3204150","ARJASARI","KABUPATEN BANDUNG"
"kec3204160","BANJARAN","KABUPATEN BANDUNG"
"kec3204161","CANGKUANG","KABUPATEN BANDUNG"
"kec3204170","PAMEUNGPEUK","KABUPATEN BANDUNG"
"kec3204180","KATAPANG","KABUPATEN BANDUNG"
"kec3204190","SOREANG","KABUPATEN BANDUNG"
"kec3204191","KUTAWARINGIN","KABUPATEN BANDUNG"
"kec3204250","MARGAASIH","KABUPATEN BANDUNG"
"kec3204260","MARGAHAYU","KABUPATEN BANDUNG"
"kec3204270","DAYEUHKOLOT","KABUPATEN BANDUNG"
"kec3204280","BOJONGSOANG","KABUPATEN BANDUNG"
"kec3204290","CILEUNYI","KABUPATEN BANDUNG"
"kec3204300","CILENGKRANG","KABUPATEN BANDUNG"
"kec3204310","CIMENYAN","KABUPATEN BANDUNG"
"kec3205010","CISEWU","KABUPATEN GARUT"
"kec3205011","CARINGIN","KABUPATEN GARUT"
"kec3205020","TALEGONG","KABUPATEN GARUT"
"kec3205030","BUNGBULANG","KABUPATEN GARUT"
"kec3205031","MEKARMUKTI","KABUPATEN GARUT"
"kec3205040","PAMULIHAN","KABUPATEN GARUT"
"kec3205050","PAKENJENG","KABUPATEN GARUT"
"kec3205060","CIKELET","KABUPATEN GARUT"
"kec3205070","PAMEUNGPEUK","KABUPATEN GARUT"
"kec3205080","CIBALONG","KABUPATEN GARUT"
"kec3205090","CISOMPET","KABUPATEN GARUT"
"kec3205100","PEUNDEUY","KABUPATEN GARUT"
"kec3205110","SINGAJAYA","KABUPATEN GARUT"
"kec3205111","CIHURIP","KABUPATEN GARUT"
"kec3205120","CIKAJANG","KABUPATEN GARUT"
"kec3205130","BANJARWANGI","KABUPATEN GARUT"
"kec3205140","CILAWU","KABUPATEN GARUT"
"kec3205150","BAYONGBONG","KABUPATEN GARUT"
"kec3205151","CIGEDUG","KABUPATEN GARUT"
"kec3205160","CISURUPAN","KABUPATEN GARUT"
"kec3205161","SUKARESMI","KABUPATEN GARUT"
"kec3205170","SAMARANG","KABUPATEN GARUT"
"kec3205171","PASIRWANGI","KABUPATEN GARUT"
"kec3205181","TAROGONG KIDUL","KABUPATEN GARUT"
"kec3205182","TAROGONG KALER","KABUPATEN GARUT"
"kec3205190","GARUT KOTA","KABUPATEN GARUT"
"kec3205200","KARANGPAWITAN","KABUPATEN GARUT"
"kec3205210","WANARAJA","KABUPATEN GARUT"
"kec3205211","SUCINARAJA","KABUPATEN GARUT"
"kec3205212","PANGATIKAN","KABUPATEN GARUT"
"kec3205220","SUKAWENING","KABUPATEN GARUT"
"kec3205221","KARANGTENGAH","KABUPATEN GARUT"
"kec3205230","BANYURESMI","KABUPATEN GARUT"
"kec3205240","LELES","KABUPATEN GARUT"
"kec3205250","LEUWIGOONG","KABUPATEN GARUT"
"kec3205260","CIBATU","KABUPATEN GARUT"
"kec3205261","KERSAMANAH","KABUPATEN GARUT"
"kec3205270","CIBIUK","KABUPATEN GARUT"
"kec3205280","KADUNGORA","KABUPATEN GARUT"
"kec3205290","BLUBUR LIMBANGAN","KABUPATEN GARUT"
"kec3205300","SELAAWI","KABUPATEN GARUT"
