"id","name","kecamatan_id"
"kel1211020010","MBAL-MBAL PETARUM","LAUBALENG"
"kel1211020011","PERBULAN","LAUBALENG"
"kel1211020012","BULUH PANCUR","LAUBALENG"
"kel1211020013","RAMBAH TAMPU","LAUBALENG"
"kel1211020014","BATU RONGKAM","LAUBALENG"
"kel1211020015","PINTU ANGIN","LAUBALENG"
"kel1211030001","LAU KAPUR","TIGA BINANGA"
"kel1211030002","KEM KEM","TIGA BINANGA"
"kel1211030003","GUNUNG","TIGA BINANGA"
"kel1211030004","SIMPANG PERGENDANGEN","TIGA BINANGA"
"kel1211030005","PERGENDANGEN","TIGA BINANGA"
"kel1211030006","TIGABINANGA","TIGA BINANGA"
"kel1211030007","KUTA GALOH","TIGA BINANGA"
"kel1211030008","KUTA RAYA","TIGA BINANGA"
"kel1211030009","BUNGA BARU","TIGA BINANGA"
"kel1211030010","PERTUMBUKEN","TIGA BINANGA"
"kel1211030011","KUALA","TIGA BINANGA"
"kel1211030012","KUTA BUARA","TIGA BINANGA"
"kel1211030013","SIMOLAP","TIGA BINANGA"
"kel1211030014","KUTA BANGUN","TIGA BINANGA"
"kel1211030015","SUKAJULU","TIGA BINANGA"
"kel1211030016","KUTAMBARU PUNTI","TIGA BINANGA"
"kel1211030017","KUTA GERAT","TIGA BINANGA"
"kel1211030018","LIMANG","TIGA BINANGA"
"kel1211030019","PERBESI","TIGA BINANGA"
"kel1211030020","BATUMAMAK","TIGA BINANGA"
"kel1211040001","NAMOSURO","JUHAR"
"kel1211040002","JANDI","JUHAR"
"kel1211040003","NAGA","JUHAR"
"kel1211040004","KETAWAREN","JUHAR"
"kel1211040005","LAU KIDUPEN","JUHAR"
"kel1211040006","LAU LINGGA","JUHAR"
"kel1211040007","PERNANTIN","JUHAR"
"kel1211040008","BEKILANG","JUHAR"
"kel1211040009","BULUH PANCUR","JUHAR"
"kel1211040010","JUHAR TARIGAN","JUHAR"
"kel1211040011","JUHAR PERANGIN-ANGIN","JUHAR"
"kel1211040012","KIDUPEN","JUHAR"
"kel1211040013","PASAR BARU","JUHAR"
"kel1211040014","MBETUNG","JUHAR"
"kel1211040015","GUNUNG JUHAR","JUHAR"
"kel1211040016","JUHAR GINTING","JUHAR"
"kel1211040017","SIGENDERANG","JUHAR"
"kel1211040018","BATUMAMAK","JUHAR"
"kel1211040019","NAGERI","JUHAR"
"kel1211040020","SUGIHEN","JUHAR"
"kel1211040021","SUKABABO","JUHAR"
"kel1211040022","KUTAGUGUNG","JUHAR"
"kel1211040023","KERIAHEN","JUHAR"
"kel1211040024","KUTAMBELIN","JUHAR"
"kel1211040025","JUHAR GINTING SADANIOGA","JUHAR"
"kel1211050001","SARIMUNTE","MUNTE"
"kel1211050002","KUTAMBARU","MUNTE"
"kel1211050003","GUNUNG SARIBU","MUNTE"
"kel1211050004","KABANTUA","MUNTE"
"kel1211050005","GURUBENUA","MUNTE"
"kel1211050006","BARUNG KERSAP","MUNTE"
"kel1211050007","BIAK NAMPE","MUNTE"
"kel1211050008","TANJUNG BERINGIN","MUNTE"
"kel1211050009","PERTUMBUNGEN","MUNTE"
"kel1211050010","PARIMBALANG","MUNTE"
"kel1211050011","MUNTE","MUNTE"
"kel1211050012","GUNUNG MANUMPAK","MUNTE"
"kel1211050013","SELAKKAR","MUNTE"
"kel1211050014","SARINEMBAH","MUNTE"
"kel1211050015","SINGGAMANIK","MUNTE"
"kel1211050016","NAGERI","MUNTE"
"kel1211050017","KUTASUAH","MUNTE"
"kel1211050018","KINEPPEN","MUNTE"
"kel1211050019","BULUH NAMAN","MUNTE"
"kel1211050020","BANDAR MERIAH","MUNTE"
"kel1211050021","SUKARAME","MUNTE"
"kel1211050022","KUTAGERAT","MUNTE"
"kel1211060001","POLA TEBU","KUTA BULUH"
"kel1211060002","GUNUNG MERIAH","KUTA BULUH"
"kel1211060003","NEGERI JAHE","KUTA BULUH"
"kel1211060004","BUAH RAYA","KUTA BULUH"
"kel1211060005","BINTANG MERIAH","KUTA BULUH"
"kel1211060006","SIABANG ABANG","KUTA BULUH"
"kel1211060007","JINABUN","KUTA BULUH"
"kel1211060008","KUTA BULUH","KUTA BULUH"
"kel1211060009","LAU BULUH","KUTA BULUH"
"kel1211060010","KUTA MALE","KUTA BULUH"
"kel1211060011","UJUNG DELENG","KUTA BULUH"
"kel1211060012","TANJUNG MERAHE","KUTA BULUH"
"kel1211060013","LIANG MERDEKA","KUTA BULUH"
"kel1211060014","RIH TENGAH","KUTA BULUH"
"kel1211060015","MBURIDI","KUTA BULUH"
"kel1211060016","KUTA BULUH GUGUNG","KUTA BULUH"
"kel1211070002","BATUKARANG","PAYUNG"
"kel1211070003","RIMOKAYU","PAYUNG"
"kel1211070004","CIMBANG","PAYUNG"
"kel1211070005","UJUNG PAYUNG","PAYUNG"
"kel1211070006","PAYUNG","PAYUNG"
"kel1211070007","SUKA MERIAH","PAYUNG"
"kel1211070008","GURU KINAYAN","PAYUNG"
"kel1211070009","SELANDI","PAYUNG"
"kel1211071001","TANJUNG PULO","TIGANDERKET"
"kel1211071002","TANJUNG MBELANG","TIGANDERKET"
"kel1211071003","NARI GUNUNG DUA","TIGANDERKET"
"kel1211071004","JANDI MERIAH","TIGANDERKET"
"kel1211071005","SUKA TENDEL","TIGANDERKET"
"kel1211071006","TANJUNG MERAWA","TIGANDERKET"
"kel1211071007","TIGANDERKET","TIGANDERKET"
"kel1211071008","PERBAJI","TIGANDERKET"
"kel1211071009","TEMBURUN","TIGANDERKET"
"kel1211071010","MARDINGDING","TIGANDERKET"
"kel1211071011","KUTA MBARU","TIGANDERKET"
"kel1211071012","SUSUK","TIGANDERKET"
"kel1211071013","GUNUNG MERLAWAN","TIGANDERKET"
"kel1211071014","NARI GUNUNG SATU","TIGANDERKET"
"kel1211071015","KUTA GALUH","TIGANDERKET"
"kel1211071016","PENAMPEN","TIGANDERKET"
"kel1211071017","KUTA KEPAR","TIGANDERKET"
"kel1211080001","BEGANDING","SIMPANG EMPAT"
"kel1211080002","SERUMBIA","SIMPANG EMPAT"
"kel1211080003","NANG BELAWAN","SIMPANG EMPAT"
"kel1211080004","LINGGA","SIMPANG EMPAT"
"kel1211080005","LINGGA JULU","SIMPANG EMPAT"
"kel1211080006","NDOKUM SIROGA","SIMPANG EMPAT"
"kel1211080007","SURBAKTI","SIMPANG EMPAT"
"kel1211080008","TIGA PANCUR","SIMPANG EMPAT"
"kel1211080009","BERASTEPU","SIMPANG EMPAT"
"kel1211080010","PINTU BESI","SIMPANG EMPAT"
"kel1211080011","JERAYA","SIMPANG EMPAT"
"kel1211080012","PERTEGUHEN","SIMPANG EMPAT"
"kel1211080013","KUTA TENGAH","SIMPANG EMPAT"
"kel1211080014","TORONG","SIMPANG EMPAT"
"kel1211080015","GAJAH","SIMPANG EMPAT"
"kel1211080016","BULAN BARU","SIMPANG EMPAT"
"kel1211080021","GAMBER","SIMPANG EMPAT"
"kel1211081001","KUTA GUGUNG","NAMAN TERAN"
"kel1211081002","SIGARANG GARANG","NAMAN TERAN"
"kel1211081003","BEKERAH","NAMAN TERAN"
"kel1211081004","SIMACEM","NAMAN TERAN"
"kel1211081005","SUKANALU","NAMAN TERAN"
"kel1211081006","KUTA TONGGAL","NAMAN TERAN"
"kel1211081007","SUKA NDEBI","NAMAN TERAN"
"kel1211081008","NAMAN","NAMAN TERAN"
"kel1211081009","SUKATEPU","NAMAN TERAN"
"kel1211081010","NDESKATI","NAMAN TERAN"
"kel1211081011","KUTA MBELIN","NAMAN TERAN"
"kel1211081012","GUNG PINTO","NAMAN TERAN"
"kel1211081013","KEBAYAKEN","NAMAN TERAN"
"kel1211081014","KUTA RAYAT","NAMAN TERAN"
"kel1211082001","DERAM","MERDEKA"
"kel1211082002","UJUNG TERAN","MERDEKA"
"kel1211082003","CINTA RAYAT","MERDEKA"
"kel1211082004","SADA PERARIH","MERDEKA"
"kel1211082005","SEMANGAT","MERDEKA"
"kel1211082006","MERDEKA","MERDEKA"
"kel1211082007","GONGSOL","MERDEKA"
"kel1211082008","JARANGUDA","MERDEKA"
"kel1211082009","SEMANGAT GUNUNG","MERDEKA"
"kel1211090001","LAUSIMOMO","KABANJAHE"
"kel1211090002","KANDIBATA","KABANJAHE"
"kel1211090003","KACARIBU","KABANJAHE"
"kel1211090004","LAU CIMBA","KABANJAHE"
"kel1211090005","PADANG MAS","KABANJAHE"
"kel1211090006","GUNG LETO","KABANJAHE"
"kel1211090007","GUNG NEGERI","KABANJAHE"
"kel1211090008","SAMURA","KABANJAHE"
"kel1211090009","KETAREN","KABANJAHE"
"kel1211090010","KAMPUNG DALAM","KABANJAHE"
"kel1211090011","RUMAH KABANJAHE","KABANJAHE"
"kel1211090012","KABAN","KABANJAHE"
"kel1211090013","SUMBER MUFAKAT","KABANJAHE"
"kel1211100001","GURUSINGA","BERASTAGI"
"kel1211100002","R A Y A","BERASTAGI"
"kel1211100003","RUMAH BERASTAGI","BERASTAGI"
"kel1211100004","TAMBAK LAU MULGAP II","BERASTAGI"
"kel1211100005","GUNDALING II","BERASTAGI"
"kel1211100006","GUNDALING I","BERASTAGI"
"kel1211100007","TAMBAK LAU MULGAP I","BERASTAGI"
"kel1211100008","SEMPAJAYA","BERASTAGI"
"kel1211100009","D A U L U","BERASTAGI"
"kel1211100010","LAU GUMBA","BERASTAGI"
"kel1211110001","SUKAMAJU","TIGAPANAH"
"kel1211110002","KUTA MBELIN","TIGAPANAH"
"kel1211110003","SINGA","TIGAPANAH"
"kel1211110004","KUBU SIMBELANG","TIGAPANAH"
"kel1211110005","KACINAMBUN","TIGAPANAH"
"kel1211110006","LAU RIMAN","TIGAPANAH"
"kel1211110007","MANUK MULIA","TIGAPANAH"
"kel1211110008","KUTA KEPAR","TIGAPANAH"
"kel1211110009","BUNURAYA","TIGAPANAH"
"kel1211110010","MULAWARI","TIGAPANAH"
"kel1211110011","SUKA","TIGAPANAH"
"kel1211110012","SUKADAME","TIGAPANAH"
"kel1211110013","TIGAPANAH","TIGAPANAH"
"kel1211110014","KUTA BALE","TIGAPANAH"
"kel1211110015","SEBERAYA","TIGAPANAH"
"kel1211110016","LEPAR SAMURA","TIGAPANAH"
"kel1211110017","AJIMBELANG","TIGAPANAH"
"kel1211110018","KUTAJULU","TIGAPANAH"
"kel1211110021","BERTAH","TIGAPANAH"
"kel1211110023","AJIBUHARA","TIGAPANAH"
"kel1211110024","AJIJAHE","TIGAPANAH"
"kel1211110025","AJIJULU","TIGAPANAH"
"kel1211110026","SALIT","TIGAPANAH"
"kel1211110027","SUKA MBAYAK","TIGAPANAH"
"kel1211110028","SUKA SIPILIHEN","TIGAPANAH"
"kel1211110029","LAMBAR","TIGAPANAH"
"kel1211111001","KUBUCOLIA","DOLAT RAYAT"
"kel1211111002","SAMPUN","DOLAT RAYAT"
"kel1211111003","BUKIT","DOLAT RAYAT"
"kel1211111004","SUGIHEN","DOLAT RAYAT"
"kel1211111005","MELAS","DOLAT RAYAT"
"kel1211111006","UJUNG SAMPUN","DOLAT RAYAT"
"kel1211111007","DOLAT RAYAT","DOLAT RAYAT"
"kel1211120001","KODON-KODON","MEREK"
"kel1211120002","SIBOLANGIT","MEREK"
"kel1211120003","TONGGING","MEREK"
"kel1211120004","PENGAMBATEN","MEREK"
"kel1211120005","NAGALINGGA","MEREK"
"kel1211120006","PANCUR BATU","MEREK"
"kel1211120007","PERTIBI TEMBE","MEREK"
"kel1211120008","PERTIBI LAMA","MEREK"
"kel1211120009","MEREK","MEREK"
"kel1211120010","SITUNGGALING","MEREK"
"kel1211120011","NEGERI TONGGING","MEREK"
"kel1211120012","GARINGGING","MEREK"
"kel1211120013","BANDAR TONGGING","MEREK"
"kel1211120014","MULIA RAKYAT","MEREK"
"kel1211120015","D O K A N","MEREK"
"kel1211120016","REGAJI","MEREK"
"kel1211120017","SUKAMANDI","MEREK"
"kel1211120018","NAGARA","MEREK"
"kel1211120019","AJINEMBAH","MEREK"
"kel1211130001","RUMAMIS","BARUSJAHE"
"kel1211130002","SEMANGAT","BARUSJAHE"
"kel1211130003","SINAMAN","BARUSJAHE"
"kel1211130004","TALIMBARU","BARUSJAHE"
"kel1211130005","PERTUMBUKEN","BARUSJAHE"
"kel1211130006","BULAN JULU","BARUSJAHE"
"kel1211130007","BULAN JAHE","BARUSJAHE"
"kel1211130008","SUKANALU","BARUSJAHE"
"kel1211130009","SUKAJULU","BARUSJAHE"
"kel1211130010","BARUSJAHE","BARUSJAHE"
"kel1211130011","SERDANG","BARUSJAHE"
"kel1211130012","PENAMPEN","BARUSJAHE"
"kel1211130013","SARIMANIS","BARUSJAHE"
"kel1211130014","TENGKIDIK","BARUSJAHE"
"kel1211130015","PARIBUN","BARUSJAHE"
"kel1211130016","PERSADANTA","BARUSJAHE"
"kel1211130017","SIKAP","BARUSJAHE"
"kel1211130018","TANJUNG BARUS","BARUSJAHE"
"kel1211130019","BARUSJULU","BARUSJAHE"
"kel1212010001","KUTA BAYU","GUNUNG MERIAH"
"kel1212010002","GUNUNG SINEMBAH","GUNUNG MERIAH"
"kel1212010003","GUNUNG PARIBUAN","GUNUNG MERIAH"
"kel1212010004","SIMEMPAR","GUNUNG MERIAH"
"kel1212010005","GUNUNG SERIBU","GUNUNG MERIAH"
"kel1212010006","KUTA TENGAH","GUNUNG MERIAH"
"kel1212010007","PEKAN GUNUNG MERIAH","GUNUNG MERIAH"
"kel1212010008","GUNUNG MERIAH","GUNUNG MERIAH"
"kel1212010009","BINTANG MERIAH","GUNUNG MERIAH"
"kel1212010010","UJUNG MERIAH","GUNUNG MERIAH"
"kel1212010011","MARJANJI PEMATANG","GUNUNG MERIAH"
"kel1212010012","MARJANJI TONGAH","GUNUNG MERIAH"
"kel1212020001","LIANG PEMATANG","SINEMBAH TANJUNG MUDA HULU"
"kel1212020002","LIANG MUDA","SINEMBAH TANJUNG MUDA HULU"
"kel1212020003","TANJUNG RAJA","SINEMBAH TANJUNG MUDA HULU"
"kel1212020004","GUNUNG MANUMPAK B","SINEMBAH TANJUNG MUDA HULU"
"kel1212020005","SIPINGGAN","SINEMBAH TANJUNG MUDA HULU"
"kel1212020006","TANJUNG MUDA","SINEMBAH TANJUNG MUDA HULU"
"kel1212020007","BAH BAH BUNTU","SINEMBAH TANJUNG MUDA HULU"
"kel1212020008","KUTA MBELIN","SINEMBAH TANJUNG MUDA HULU"
"kel1212020009","TANJUNG BAMPU","SINEMBAH TANJUNG MUDA HULU"
"kel1212020010","TANJUNG TIMUR","SINEMBAH TANJUNG MUDA HULU"
"kel1212020011","DURIN TINGGUNG","SINEMBAH TANJUNG MUDA HULU"
"kel1212020012","RUMAH RIH","SINEMBAH TANJUNG MUDA HULU"
"kel1212020013","SIBUNGA BUNGA HILIR","SINEMBAH TANJUNG MUDA HULU"
"kel1212020014","GUNUNG MANUMPAK A","SINEMBAH TANJUNG MUDA HULU"
"kel1212020015","DURIAN EMPAT MBELANG","SINEMBAH TANJUNG MUDA HULU"
"kel1212020016","TIGA JUHAR","SINEMBAH TANJUNG MUDA HULU"
"kel1212020017","RANGGITGIT","SINEMBAH TANJUNG MUDA HULU"
"kel1212020018","RUMAH LENGO","SINEMBAH TANJUNG MUDA HULU"
"kel1212020019","RUMAH SUMBUL","SINEMBAH TANJUNG MUDA HULU"
"kel1212020020","TANAH GARA HULU","SINEMBAH TANJUNG MUDA HULU"
"kel1212030001","BANDAR BARU","SIBOLANGIT"
"kel1212030002","SIKEBEN","SIBOLANGIT"
"kel1212030003","MARTELU","SIBOLANGIT"
"kel1212030004","BUKUM","SIBOLANGIT"
"kel1212030005","NEGRI GUGUNG","SIBOLANGIT"
"kel1212030006","CINTA RAKYAT","SIBOLANGIT"
"kel1212030007","KETANGKUHEN","SIBOLANGIT"
"kel1212030008","SUKA MAJU","SIBOLANGIT"
"kel1212030009","BULUH AWAR","SIBOLANGIT"
"kel1212030010","BATU LAYANG","SIBOLANGIT"
"kel1212030011","RUMAH PIL-PIL","SIBOLANGIT"
"kel1212030012","SUKA MAKMUR","SIBOLANGIT"
"kel1212030013","DURIN SERUGUN","SIBOLANGIT"
"kel1212030014","UJUNG DELENG","SIBOLANGIT"
"kel1212030015","TANJUNG BERINGIN","SIBOLANGIT"
"kel1212030016","TAMBUNEN","SIBOLANGIT"
"kel1212030017","PUANG AJA","SIBOLANGIT"
"kel1212030018","BETIMUS BARU","SIBOLANGIT"
"kel1212030019","RUMAH SUMBUL","SIBOLANGIT"
"kel1212030020","RUMAH KINANGKUNG SUKA PIRING","SIBOLANGIT"
"kel1212030021","SALA BULAN","SIBOLANGIT"
"kel1212030022","BENGKURUNG","SIBOLANGIT"
"kel1212030023","KUALA","SIBOLANGIT"
"kel1212030024","BATU MBELIN","SIBOLANGIT"
"kel1212030025","SIBOLANGIT","SIBOLANGIT"
"kel1212030026","SEMBAHE","SIBOLANGIT"
"kel1212030027","BUAH NABAR","SIBOLANGIT"
"kel1212030028","BINGKAWAN","SIBOLANGIT"
"kel1212030029","SAYUM SABAH","SIBOLANGIT"
"kel1212030030","RAMBUNG BARU","SIBOLANGIT"
"kel1212040001","SUKA MAKMUR","KUTALIMBARU"
"kel1212040002","PERPANDEN","KUTALIMBARU"
"kel1212040003","NAMO MIRIK","KUTALIMBARU"
"kel1212040004","SUKA DAME","KUTALIMBARU"
"kel1212040005","KWALA LAU BICIK","KUTALIMBARU"
"kel1212040006","PASAR X","KUTALIMBARU"
"kel1212040007","SAMPE CITA","KUTALIMBARU"
"kel1212040008","KUTALIMBARU","KUTALIMBARU"
"kel1212040009","SUKA RENDE","KUTALIMBARU"
"kel1212040010","LAU BAKERI","KUTALIMBARU"
"kel1212040011","SILEBO LEBO","KUTALIMBARU"
"kel1212040012","SAWIT REJO","KUTALIMBARU"
"kel1212040013","SEI MENCIRIM","KUTALIMBARU"
"kel1212040014","NAMO RUBE JULU","KUTALIMBARU"
"kel1212050001","BINTANG MERIAH","PANCUR BATU"
"kel1212050002","SUGAU","PANCUR BATU"
"kel1212050003","TIANG LAYAR","PANCUR BATU"
"kel1212050004","SALAM TANI","PANCUR BATU"
"kel1212050005","NAMO RIAM","PANCUR BATU"
"kel1212050006","DURIN SIMBELANG A","PANCUR BATU"
"kel1212050007","DURIN TUNGGAL","PANCUR BATU"
"kel1212050008","PERTAMPILEN","PANCUR BATU"
"kel1212050009","HULU","PANCUR BATU"
"kel1212050010","NAMO SIMPUR","PANCUR BATU"
"kel1212050011","NAMO BINTANG","PANCUR BATU"
"kel1212050012","SIMALINGKAR A","PANCUR BATU"
"kel1212050013","PERUMNAS SIMALINGKAR","PANCUR BATU"
"kel1212050014","B A R U","PANCUR BATU"
"kel1212050015","L A M A","PANCUR BATU"
"kel1212050016","KAMPUNG TENGAH","PANCUR BATU"
"kel1212050017","NAMORIH","PANCUR BATU"
"kel1212050018","DURIAN JANGAK","PANCUR BATU"
"kel1212050019","TUNTUNGAN II","PANCUR BATU"
"kel1212050020","TUNTUNGAN I","PANCUR BATU"
"kel1212050021","GUNUNG TINGGI","PANCUR BATU"
"kel1212050022","SEI GELUGUR","PANCUR BATU"
"kel1212050023","SUKA RAYA","PANCUR BATU"
"kel1212050024","TANJUNG ANOM","PANCUR BATU"
"kel1212050025","SEMBAHE BARU","PANCUR BATU"
"kel1212060001","RIMO MUNGKUR","NAMO RAMBE"
"kel1212060002","NAMO BATANG","NAMO RAMBE"
"kel1212060003","BEKUKUL","NAMO RAMBE"
"kel1212060004","NAMO PINANG","NAMO RAMBE"
"kel1212060005","TANJUNG SELAMAT","NAMO RAMBE"
"kel1212060006","NAMO PAKAM","NAMO RAMBE"
"kel1212060007","SUKA MULIA HULU","NAMO RAMBE"
"kel1212060008","URUK GEDANG","NAMO RAMBE"
"kel1212060009","SUKA MULIA HILIR","NAMO RAMBE"
"kel1212060010","SILUE LUE","NAMO RAMBE"
"kel1212060011","LUBANG IDO","NAMO RAMBE"
"kel1212060012","RUMAH MBACANG","NAMO RAMBE"
"kel1212060013","RUMAH KEBEN","NAMO RAMBE"
"kel1212060014","TANGKAHAN","NAMO RAMBE"
"kel1212060015","CINTA RAKYAT","NAMO RAMBE"
"kel1212060016","GUNUNG BERITA","NAMO RAMBE"
"kel1212060017","NAMO RAMBE","NAMO RAMBE"
"kel1212060018","NAMO LANDUR","NAMO RAMBE"
"kel1212060019","NAMO MBARU","NAMO RAMBE"
"kel1212060020","SALANG TUNGIR","NAMO RAMBE"
"kel1212060021","GUNUNG KELAWAS","NAMO RAMBE"
"kel1212060022","BATU REJO","NAMO RAMBE"
"kel1212060023","BATU MBELIN","NAMO RAMBE"
"kel1212060024","KUTA TENGAH","NAMO RAMBE"
"kel1212060025","JATI KESUMA","NAMO RAMBE"
"kel1212060026","JABA","NAMO RAMBE"
"kel1212060027","TIMBANG LAWAN","NAMO RAMBE"
"kel1212060028","BATU GEMUK","NAMO RAMBE"
"kel1212060029","LAU MULGAP","NAMO RAMBE"
"kel1212060030","KUALA SIMEME","NAMO RAMBE"
"kel1212060031","KUTA TUALAH","NAMO RAMBE"
"kel1212060032","NAMO MBELIN","NAMO RAMBE"
"kel1212060033","SUDI REJO","NAMO RAMBE"
"kel1212060034","BATU PENJEMURAN","NAMO RAMBE"
"kel1212060035","UJUNG LABUHEN","NAMO RAMBE"
"kel1212060036","DELI TUA","NAMO RAMBE"
"kel1212070001","MARDINDING JULU","BIRU-BIRU"
"kel1212070002","PENEN","BIRU-BIRU"
"kel1212070003","PER RIA RIA","BIRU-BIRU"
"kel1212070004","SARI LABA JAHE","BIRU-BIRU"
"kel1212070005","BIRU BIRU","BIRU-BIRU"
"kel1212070006","KUALA DEKAH","BIRU-BIRU"
"kel1212070007","RUMAH GERAT","BIRU-BIRU"
"kel1212070008","TANJUNG SENA","BIRU-BIRU"
"kel1212070009","KUTA MULYO","BIRU-BIRU"
"kel1212070010","MBARUAI","BIRU-BIRU"
"kel1212070011","NAMO TUALANG","BIRU-BIRU"
"kel1212070012","KAMPUNG SELAMAT","BIRU-BIRU"
"kel1212070013","SIDODADI","BIRU-BIRU"
"kel1212070014","NAMO SURO BARU","BIRU-BIRU"
"kel1212070015","AJI BAHO","BIRU-BIRU"
"kel1212070016","CANDI REJO","BIRU-BIRU"
"kel1212070017","SIDOMULYO","BIRU-BIRU"
"kel1212080001","RAMBAI","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080002","KUTA JURUNG","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080003","PENUNGKIREN","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080004","LAU RAKIT","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080005","TALA PETA","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080006","SIGUCI","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080007","GUNUNG RINTIS","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080008","LAU REMPAH","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080009","JUMA TOMBAK","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080010","NEGARA/BERINGIN","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080011","TALUN KENAS","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080012","SUMBUL","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080013","LIMAU MUNGKUR","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080014","TADUKAN RAGA","SINEMBAH TANJUNG MUDA HILIR"
"kel1212080015","LAU BARUS BARU","SINEMBAH TANJUNG MUDA HILIR"
"kel1212090010","MABAR","BANGUN PURBA"
"kel1212090011","SIBAGANDING","BANGUN PURBA"
"kel1212090012","BAH BALUA","BANGUN PURBA"
"kel1212090013","RUMAH DELENG","BANGUN PURBA"
"kel1212090014","BANDAR GUGUNG","BANGUN PURBA"
"kel1212090015","BANDAR MERIAH","BANGUN PURBA"
"kel1212090016","PERGURUAN","BANGUN PURBA"
"kel1212090017","BANGUN PURBA TENGAH","BANGUN PURBA"
"kel1212090018","DAMAK MALIHO","BANGUN PURBA"
"kel1212090019","SUKA LUWE","BANGUN PURBA"
"kel1212090020","URUNG GANJANG","BANGUN PURBA"
"kel1212090021","BANDAR KWALA","BANGUN PURBA"
"kel1212090022","MAROMBUN BARAT","BANGUN PURBA"
"kel1212090023","MAROMBUN UJUNG JAWI","BANGUN PURBA"
"kel1212090024","BAH PERAK","BANGUN PURBA"
"kel1212090025","BANGUN PURBA","BANGUN PURBA"
"kel1212090026","GREAHAN","BANGUN PURBA"
"kel1212090027","CIMAHE","BANGUN PURBA"
"kel1212090028","BATU GINGGING","BANGUN PURBA"
"kel1212090029","TANJUNG PURBA","BANGUN PURBA"
"kel1212090030","SIALANG","BANGUN PURBA"
"kel1212090031","BAGERPANG","BANGUN PURBA"
"kel1212090032","BATU RATA","BANGUN PURBA"
"kel1212090033","UJUNG RAMBE","BANGUN PURBA"
"kel1212190001","KAMPUNG PAKU","GALANG"
"kel1212190007","BANDAR KWALA","GALANG"
"kel1212190008","BARU TITI BESI","GALANG"
"kel1212190012","PULAU TAGOR BARU","GALANG"
"kel1212190013","GALANG BARAT","GALANG"
"kel1212190014","KOTANGAN","GALANG"
"kel1212190015","SUNGEI PUTIH","GALANG"
"kel1212190016","PAYA KUDA","GALANG"
"kel1212190017","KAMPUNG KELAPA SATU","GALANG"
"kel1212190018","PISANG PALA","GALANG"
"kel1212190019","PETUMBUKAN","GALANG"
"kel1212190020","TANJUNG GUSTI","GALANG"
"kel1212190021","SUNGAI KARANG","GALANG"
"kel1212190022","KAMPUNG GALANG SUKA","GALANG"
"kel1212190023","GALANG KOTA","GALANG"
"kel1212190024","TIMBANG DELI","GALANG"
"kel1212190025","JAHARUM A","GALANG"
"kel1212190026","TANAH MERAH","GALANG"
"kel1212190027","PERTANGGUHAN","GALANG"
"kel1212190028","TANJUNG SIPORKIS","GALANG"
"kel1212190029","BATU LOKONG","GALANG"
"kel1212190030","NAGA REJO","GALANG"
"kel1212190031","PAYA ITIK","GALANG"
"kel1212190032","PAYA SAMPIR","GALANG"
"kel1212190033","KAMPUNG JOHAR BARU","GALANG"
"kel1212190034","KOTASAN","GALANG"
"kel1212190035","JAHARUM B","GALANG"
"kel1212190036","TANAH ABANG","GALANG"
"kel1212190037","KRAMAT GAJAH","GALANG"
"kel1212200001","MEDAN SINEMBAH","TANJUNG MORAWA"
"kel1212200002","BANDAR LABUHAN","TANJUNG MORAWA"
"kel1212200003","BANGUN REJO","TANJUNG MORAWA"
"kel1212200004","AEK PANCUR","TANJUNG MORAWA"
"kel1212200005","NAGA TIMBUL","TANJUNG MORAWA"
"kel1212200006","LENGAU SERPANG","TANJUNG MORAWA"
"kel1212200007","SEI MERAH","TANJUNG MORAWA"
"kel1212200008","DAGANG KERAWAN","TANJUNG MORAWA"
"kel1212200009","TANJUNG MORAWA PEKAN","TANJUNG MORAWA"
"kel1212200010","TANJUNG MORAWA A","TANJUNG MORAWA"
"kel1212200011","LIMAU MANIS","TANJUNG MORAWA"
"kel1212200012","UJUNG SERDANG","TANJUNG MORAWA"
"kel1212200013","BANGUN SARI","TANJUNG MORAWA"
"kel1212200014","BANGUN SARI BARU","TANJUNG MORAWA"
"kel1212200015","BUNTU BEDIMBAR","TANJUNG MORAWA"
"kel1212200016","TELAGA SARI","TANJUNG MORAWA"
"kel1212200017","DAGANG KELAMBIR","TANJUNG MORAWA"
"kel1212200018","TANJUNG MORAWA B","TANJUNG MORAWA"
"kel1212200019","TANJUNG BARU","TANJUNG MORAWA"
"kel1212200020","PUNDEN REJO","TANJUNG MORAWA"
"kel1212200021","TANJUNG MULIA","TANJUNG MORAWA"
"kel1212200022","PERDAMAIAN","TANJUNG MORAWA"
"kel1212200023","WONO SARI","TANJUNG MORAWA"
